object_id,galaxy_class,bar_class,edge_on_class,image_local_path
2725893239655241595,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158893_2725893239655241595_gz_arcsinh_vis_y.jpg
2663258589669318525,D,No Bar,Not Edge-On,./Galaxy_cutouts/102159772_2663258589669318525_gz_arcsinh_vis_y.jpg
-545552718284432748,D,No Bar,Not Edge-On,./Galaxy_cutouts/102043551_NEG545552718284432748_gz_arcsinh_vis_y.jpg
2744244065674137469,D,Bar,Not Edge-On,./Galaxy_cutouts/102160062_2744244065674137469_gz_arcsinh_vis_y.jpg
-513426913293287252,D,No Bar,Not Edge-On,./Galaxy_cutouts/102042282_NEG513426913293287252_gz_arcsinh_vis_y.jpg
-601240830499393846,D,No Bar,Not Edge-On,./Galaxy_cutouts/102019591_NEG601240830499393846_gz_arcsinh_vis_y.jpg
2686259809652631669,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158890_2686259809652631669_gz_arcsinh_vis_y.jpg
-539267410292291290,D,No Bar,Not Edge-On,./Galaxy_cutouts/102042917_NEG539267410292291290_gz_arcsinh_vis_y.jpg
2711728533666900023,D,No Bar,Not Edge-On,./Galaxy_cutouts/102159488_2711728533666900023_gz_arcsinh_vis_y.jpg
-569839352485771826,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021008_NEG569839352485771826_gz_arcsinh_vis_y.jpg
-536867271288576896,D,No Bar,Not Edge-On,./Galaxy_cutouts/102042916_NEG536867271288576896_gz_arcsinh_vis_y.jpg
2677226250678665625,D,No Bar,Not Edge-On,./Galaxy_cutouts/102160335_2677226250678665625_gz_arcsinh_vis_y.jpg
-632115129485547301,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021017_NEG632115129485547301_gz_arcsinh_vis_y.jpg
2750963417652528359,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158896_2750963417652528359_gz_arcsinh_vis_y.jpg
-622501586484742211,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021015_NEG622501586484742211_gz_arcsinh_vis_y.jpg
-547876405291373932,D,No Bar,Not Edge-On,./Galaxy_cutouts/102042918_NEG547876405291373932_gz_arcsinh_vis_y.jpg
2684180472656666955,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158890_2684180472656666955_gz_arcsinh_vis_y.jpg
2707339853637138545,D,Bar,Not Edge-On,./Galaxy_cutouts/102157634_2707339853637138545_gz_arcsinh_vis_y.jpg
-640344234473250398,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021988_NEG640344234473250398_gz_arcsinh_vis_y.jpg
-531344579296061202,D,No Bar,Not Edge-On,./Galaxy_cutouts/102042285_NEG531344579296061202_gz_arcsinh_vis_y.jpg
2707290573653860215,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158892_2707290573653860215_gz_arcsinh_vis_y.jpg
-603343597480148136,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021496_NEG603343597480148136_gz_arcsinh_vis_y.jpg
2710135093664945516,D,No Bar,Not Edge-On,./Galaxy_cutouts/102159487_2710135093664945516_gz_arcsinh_vis_y.jpg
2707045055674204031,D,No Bar,Not Edge-On,./Galaxy_cutouts/102160060_2707045055674204031_gz_arcsinh_vis_y.jpg
-546275917284645957,D,No Bar,Not Edge-On,./Galaxy_cutouts/102043551_NEG546275917284645957_gz_arcsinh_vis_y.jpg
-619141796484165743,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021015_NEG619141796484165743_gz_arcsinh_vis_y.jpg
2660827212644007858,D,Bar,Not Edge-On,./Galaxy_cutouts/102158270_2660827212644007858_gz_arcsinh_vis_y.jpg
-555364756493522291,D,No Bar,Edge-On,./Galaxy_cutouts/102020054_NEG555364756493522291_gz_arcsinh_vis_y.jpg
2686168950678863833,D,No Bar,Not Edge-On,./Galaxy_cutouts/102160336_2686168950678863833_gz_arcsinh_vis_y.jpg
-597019689511657705,D,No Bar,Not Edge-On,./Galaxy_cutouts/102018668_NEG597019689511657705_gz_arcsinh_vis_y.jpg
-638864967458588260,D,No Bar,Not Edge-On,./Galaxy_cutouts/102023480_NEG638864967458588260_gz_arcsinh_vis_y.jpg
-530842473294222247,D,No Bar,Not Edge-On,./Galaxy_cutouts/102042285_NEG530842473294222247_gz_arcsinh_vis_y.jpg
-649865606483985310,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021019_NEG649865606483985310_gz_arcsinh_vis_y.jpg
2710154414640731671,D,No Bar,Not Edge-On,./Galaxy_cutouts/102157957_2710154414640731671_gz_arcsinh_vis_y.jpg
-610579631504448241,D,No Bar,Not Edge-On,./Galaxy_cutouts/102019128_NEG610579631504448241_gz_arcsinh_vis_y.jpg
-549331326283924576,D,No Bar,Edge-On,./Galaxy_cutouts/102043552_NEG549331326283924576_gz_arcsinh_vis_y.jpg
2697544703673646481,D,No Bar,Not Edge-On,./Galaxy_cutouts/102160059_2697544703673646481_gz_arcsinh_vis_y.jpg
-639934678490862949,D,No Bar,Not Edge-On,./Galaxy_cutouts/102020539_NEG639934678490862949_gz_arcsinh_vis_y.jpg
-545214681288659716,D,No Bar,Not Edge-On,./Galaxy_cutouts/102042918_NEG545214681288659716_gz_arcsinh_vis_y.jpg
-573321077502069630,D,No Bar,Edge-On,./Galaxy_cutouts/102019587_NEG573321077502069630_gz_arcsinh_vis_y.jpg
-602065513476434731,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021983_NEG602065513476434731_gz_arcsinh_vis_y.jpg
-617006650493085164,D,No Bar,Not Edge-On,./Galaxy_cutouts/102020062_NEG617006650493085164_gz_arcsinh_vis_y.jpg
-614757724474891997,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021985_NEG614757724474891997_gz_arcsinh_vis_y.jpg
-633140781466903762,D,No Bar,Not Edge-On,./Galaxy_cutouts/102022977_NEG633140781466903762_gz_arcsinh_vis_y.jpg
-535676796277689153,D,No Bar,Not Edge-On,./Galaxy_cutouts/102044186_NEG535676796277689153_gz_arcsinh_vis_y.jpg
-627582278473782594,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021987_NEG627582278473782594_gz_arcsinh_vis_y.jpg
-520059178291332880,D,No Bar,Not Edge-On,./Galaxy_cutouts/102042913_NEG520059178291332880_gz_arcsinh_vis_y.jpg
2648747048652150171,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158581_2648747048652150171_gz_arcsinh_vis_y.jpg
-535372953261669546,D,No Bar,Not Edge-On,./Galaxy_cutouts/102046762_NEG535372953261669546_gz_arcsinh_vis_y.jpg
2742479739669641154,D,No Bar,Not Edge-On,./Galaxy_cutouts/102159779_2742479739669641154_gz_arcsinh_vis_y.jpg
2670970035651755982,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158583_2670970035651755982_gz_arcsinh_vis_y.jpg
-598198612488297272,D,No Bar,Not Edge-On,./Galaxy_cutouts/102020533_NEG598198612488297272_gz_arcsinh_vis_y.jpg
2659038173654566052,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158888_2659038173654566052_gz_arcsinh_vis_y.jpg
2701133126640159052,D,No Bar,Not Edge-On,./Galaxy_cutouts/102157956_2701133126640159052_gz_arcsinh_vis_y.jpg
-517719627265962040,D,No Bar,Not Edge-On,./Galaxy_cutouts/102046110_NEG517719627265962040_gz_arcsinh_vis_y.jpg
-548255113284792817,D,No Bar,Not Edge-On,./Galaxy_cutouts/102043552_NEG548255113284792817_gz_arcsinh_vis_y.jpg
-604235513486775168,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021013_NEG604235513486775168_gz_arcsinh_vis_y.jpg
2734616436676835880,D,No Bar,Not Edge-On,./Galaxy_cutouts/102160062_2734616436676835880_gz_arcsinh_vis_y.jpg
2658992048643171194,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158270_2658992048643171194_gz_arcsinh_vis_y.jpg
-542010547288191598,D,Bar,Not Edge-On,./Galaxy_cutouts/102042917_NEG542010547288191598_gz_arcsinh_vis_y.jpg
-561232804485231016,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021007_NEG561232804485231016_gz_arcsinh_vis_y.jpg
-615260177471868023,D,No Bar,Not Edge-On,./Galaxy_cutouts/102022478_NEG615260177471868023_gz_arcsinh_vis_y.jpg
2693808335677449861,D,No Bar,Not Edge-On,./Galaxy_cutouts/102160059_2693808335677449861_gz_arcsinh_vis_y.jpg
-660892056481448539,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021503_NEG660892056481448539_gz_arcsinh_vis_y.jpg
2709295644674106036,D,No Bar,Not Edge-On,./Galaxy_cutouts/102160060_2709295644674106036_gz_arcsinh_vis_y.jpg
-619228690480215589,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021498_NEG619228690480215589_gz_arcsinh_vis_y.jpg
2698342733645866688,D,Bar,Not Edge-On,./Galaxy_cutouts/102158274_2698342733645866688_gz_arcsinh_vis_y.jpg
2685398767670984101,D,No Bar,Not Edge-On,./Galaxy_cutouts/102159774_2685398767670984101_gz_arcsinh_vis_y.jpg
-518634583281023300,D,No Bar,Not Edge-On,./Galaxy_cutouts/102044183_NEG518634583281023300_gz_arcsinh_vis_y.jpg
-528914283284008166,D,No Bar,Not Edge-On,./Galaxy_cutouts/102043548_NEG528914283284008166_gz_arcsinh_vis_y.jpg
-593510560493529982,D,No Bar,Edge-On,./Galaxy_cutouts/102020059_NEG593510560493529982_gz_arcsinh_vis_y.jpg
-574210556505031548,D,No Bar,Not Edge-On,./Galaxy_cutouts/102019124_NEG574210556505031548_gz_arcsinh_vis_y.jpg
-656164411462294376,D,No Bar,Not Edge-On,./Galaxy_cutouts/102023482_NEG656164411462294376_gz_arcsinh_vis_y.jpg
2667798698644828784,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158271_2667798698644828784_gz_arcsinh_vis_y.jpg
-528218941296594468,D,No Bar,Not Edge-On,./Galaxy_cutouts/102042284_NEG528218941296594468_gz_arcsinh_vis_y.jpg
-604394788469145850,D,No Bar,Not Edge-On,./Galaxy_cutouts/102022476_NEG604394788469145850_gz_arcsinh_vis_y.jpg
-536624277278702827,D,No Bar,Not Edge-On,./Galaxy_cutouts/102044186_NEG536624277278702827_gz_arcsinh_vis_y.jpg
-531455461275310409,D,No Bar,Not Edge-On,./Galaxy_cutouts/102044825_NEG531455461275310409_gz_arcsinh_vis_y.jpg
-588261219502681111,D,No Bar,Edge-On,./Galaxy_cutouts/102019126_NEG588261219502681111_gz_arcsinh_vis_y.jpg
2691000353676431061,D,No Bar,Edge-On,./Galaxy_cutouts/102160058_2691000353676431061_gz_arcsinh_vis_y.jpg
-545088414274311766,D,Bar,Not Edge-On,./Galaxy_cutouts/102044827_NEG545088414274311766_gz_arcsinh_vis_y.jpg
-585970085483009848,D,No Bar,Edge-On,./Galaxy_cutouts/102021010_NEG585970085483009848_gz_arcsinh_vis_y.jpg
2698575541648766411,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158585_2698575541648766411_gz_arcsinh_vis_y.jpg
-608571346464605030,D,No Bar,Not Edge-On,./Galaxy_cutouts/102022974_NEG608571346464605030_gz_arcsinh_vis_y.jpg
-576597075486106759,D,No Bar,Edge-On,./Galaxy_cutouts/102021009_NEG576597075486106759_gz_arcsinh_vis_y.jpg
2691899213652721595,D,No Bar,Edge-On,./Galaxy_cutouts/102158891_2691899213652721595_gz_arcsinh_vis_y.jpg
-584384647488328032,D,No Bar,Not Edge-On,./Galaxy_cutouts/102020531_NEG584384647488328032_gz_arcsinh_vis_y.jpg
-609210426487187479,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021014_NEG609210426487187479_gz_arcsinh_vis_y.jpg
2762411159654430855,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158896_2762411159654430855_gz_arcsinh_vis_y.jpg
2685101500652254876,D,Bar,Not Edge-On,./Galaxy_cutouts/102158584_2685101500652254876_gz_arcsinh_vis_y.jpg
2647597611646904910,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158269_2647597611646904910_gz_arcsinh_vis_y.jpg
2669543490659274842,D,No Bar,Not Edge-On,./Galaxy_cutouts/102159189_2669543490659274842_gz_arcsinh_vis_y.jpg
-550644560292898777,D,No Bar,Not Edge-On,./Galaxy_cutouts/102042288_NEG550644560292898777_gz_arcsinh_vis_y.jpg
2678699957639382915,D,No Bar,Not Edge-On,./Galaxy_cutouts/102157954_2678699957639382915_gz_arcsinh_vis_y.jpg
-610776130464781942,D,No Bar,Edge-On,./Galaxy_cutouts/102022974_NEG610776130464781942_gz_arcsinh_vis_y.jpg
2696642951638577374,D,No Bar,Not Edge-On,./Galaxy_cutouts/102157956_2696642951638577374_gz_arcsinh_vis_y.jpg
2679706201681616511,D,No Bar,Not Edge-On,./Galaxy_cutouts/102160335_2679706201681616511_gz_arcsinh_vis_y.jpg
-566741812496593833,D,No Bar,Not Edge-On,./Galaxy_cutouts/102020055_NEG566741812496593833_gz_arcsinh_vis_y.jpg
-642474732479453138,D,Bar,Not Edge-On,./Galaxy_cutouts/102021501_NEG642474732479453138_gz_arcsinh_vis_y.jpg
2735028604674019459,D,No Bar,Not Edge-On,./Galaxy_cutouts/102160062_2735028604674019459_gz_arcsinh_vis_y.jpg
-602145728498977479,D,Bar,Not Edge-On,./Galaxy_cutouts/102019591_NEG602145728498977479_gz_arcsinh_vis_y.jpg
-539206312271020888,D,No Bar,Not Edge-On,./Galaxy_cutouts/102045469_NEG539206312271020888_gz_arcsinh_vis_y.jpg
2666446711667863065,D,No Bar,Edge-On,./Galaxy_cutouts/102159773_2666446711667863065_gz_arcsinh_vis_y.jpg
-609172451478992241,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021496_NEG609172451478992241_gz_arcsinh_vis_y.jpg
-570989964492668193,D,No Bar,Not Edge-On,./Galaxy_cutouts/102020056_NEG570989964492668193_gz_arcsinh_vis_y.jpg
2719900326668413333,D,No Bar,Not Edge-On,./Galaxy_cutouts/102159777_2719900326668413333_gz_arcsinh_vis_y.jpg
-609570909463640501,D,No Bar,Not Edge-On,./Galaxy_cutouts/102022974_NEG609570909463640501_gz_arcsinh_vis_y.jpg
2704588150670416402,D,No Bar,Not Edge-On,./Galaxy_cutouts/102159776_2704588150670416402_gz_arcsinh_vis_y.jpg
2695441224636793253,D,No Bar,Not Edge-On,./Galaxy_cutouts/102157633_2695441224636793253_gz_arcsinh_vis_y.jpg
-591312200508762139,D,No Bar,Not Edge-On,./Galaxy_cutouts/102018667_NEG591312200508762139_gz_arcsinh_vis_y.jpg
-645203726469604528,D,No Bar,Not Edge-On,./Galaxy_cutouts/102022482_NEG645203726469604528_gz_arcsinh_vis_y.jpg
-524000957274552168,D,No Bar,Edge-On,./Galaxy_cutouts/102044823_NEG524000957274552168_gz_arcsinh_vis_y.jpg
-634982227478740579,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021500_NEG634982227478740579_gz_arcsinh_vis_y.jpg
-614597023466579061,D,No Bar,Not Edge-On,./Galaxy_cutouts/102022974_NEG614597023466579061_gz_arcsinh_vis_y.jpg
-511906384281338957,D,No Bar,Not Edge-On,./Galaxy_cutouts/102044182_NEG511906384281338957_gz_arcsinh_vis_y.jpg
-518915338286999483,D,No Bar,Not Edge-On,./Galaxy_cutouts/102043547_NEG518915338286999483_gz_arcsinh_vis_y.jpg
-606933761470128679,D,No Bar,Edge-On,./Galaxy_cutouts/102022477_NEG606933761470128679_gz_arcsinh_vis_y.jpg
2727498150651514331,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158588_2727498150651514331_gz_arcsinh_vis_y.jpg
-614182690482713065,D,No Bar,Edge-On,./Galaxy_cutouts/102021014_NEG614182690482713065_gz_arcsinh_vis_y.jpg
2708253589679990535,D,No Bar,Edge-On,./Galaxy_cutouts/102160337_2708253589679990535_gz_arcsinh_vis_y.jpg
-633251696464298335,D,No Bar,Not Edge-On,./Galaxy_cutouts/102022977_NEG633251696464298335_gz_arcsinh_vis_y.jpg
-639274766481355466,D,Bar,Not Edge-On,./Galaxy_cutouts/102021500_NEG639274766481355466_gz_arcsinh_vis_y.jpg
-654690436462792453,D,No Bar,Edge-On,./Galaxy_cutouts/102022980_NEG654690436462792453_gz_arcsinh_vis_y.jpg
-601116314483712234,D,No Bar,Edge-On,./Galaxy_cutouts/102021012_NEG601116314483712234_gz_arcsinh_vis_y.jpg
2725827228647588772,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158588_2725827228647588772_gz_arcsinh_vis_y.jpg
-554957351485651703,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021006_NEG554957351485651703_gz_arcsinh_vis_y.jpg
-575051571487496562,D,No Bar,Edge-On,./Galaxy_cutouts/102020530_NEG575051571487496562_gz_arcsinh_vis_y.jpg
-621518487492944119,D,No Bar,Edge-On,./Galaxy_cutouts/102020063_NEG621518487492944119_gz_arcsinh_vis_y.jpg
-631655770465316390,D,No Bar,Edge-On,./Galaxy_cutouts/102022977_NEG631655770465316390_gz_arcsinh_vis_y.jpg
-606060190509823043,D,No Bar,Not Edge-On,./Galaxy_cutouts/102018669_NEG606060190509823043_gz_arcsinh_vis_y.jpg
2734497026643048372,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158277_2734497026643048372_gz_arcsinh_vis_y.jpg
2677015441671180659,D,No Bar,Not Edge-On,./Galaxy_cutouts/102159773_2677015441671180659_gz_arcsinh_vis_y.jpg
-624296271480306344,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021498_NEG624296271480306344_gz_arcsinh_vis_y.jpg
-570714596485299323,D,Bar,Not Edge-On,./Galaxy_cutouts/102021008_NEG570714596485299323_gz_arcsinh_vis_y.jpg
-628060667497007501,D,No Bar,Not Edge-On,./Galaxy_cutouts/102020063_NEG628060667497007501_gz_arcsinh_vis_y.jpg
2667276276638864515,D,No Bar,Not Edge-On,./Galaxy_cutouts/102157953_2667276276638864515_gz_arcsinh_vis_y.jpg
-515863109289534901,D,No Bar,Not Edge-On,./Galaxy_cutouts/102042913_NEG515863109289534901_gz_arcsinh_vis_y.jpg
-518956107294590070,D,No Bar,Not Edge-On,./Galaxy_cutouts/102042283_NEG518956107294590070_gz_arcsinh_vis_y.jpg
-586418921490419657,D,No Bar,Not Edge-On,./Galaxy_cutouts/102020532_NEG586418921490419657_gz_arcsinh_vis_y.jpg
-541374705283546235,D,No Bar,Not Edge-On,./Galaxy_cutouts/102043551_NEG541374705283546235_gz_arcsinh_vis_y.jpg
-580860117482693856,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021010_NEG580860117482693856_gz_arcsinh_vis_y.jpg
-554359674492950634,D,No Bar,Not Edge-On,./Galaxy_cutouts/102020054_NEG554359674492950634_gz_arcsinh_vis_y.jpg
-515557747281566906,D,No Bar,Not Edge-On,./Galaxy_cutouts/102044182_NEG515557747281566906_gz_arcsinh_vis_y.jpg
-597282817487501977,D,No Bar,Not Edge-On,./Galaxy_cutouts/102020533_NEG597282817487501977_gz_arcsinh_vis_y.jpg
2706916670648882021,D,Bar,Not Edge-On,./Galaxy_cutouts/102158586_2706916670648882021_gz_arcsinh_vis_y.jpg
-521481214284723804,D,No Bar,Not Edge-On,./Galaxy_cutouts/102043547_NEG521481214284723804_gz_arcsinh_vis_y.jpg
-564855949502440198,D,No Bar,Not Edge-On,./Galaxy_cutouts/102019586_NEG564855949502440198_gz_arcsinh_vis_y.jpg
-516412508270153674,D,No Bar,Edge-On,./Galaxy_cutouts/102045464_NEG516412508270153674_gz_arcsinh_vis_y.jpg
-536866726287471929,D,No Bar,Edge-On,./Galaxy_cutouts/102043550_NEG536866726287471929_gz_arcsinh_vis_y.jpg
-585383445483975608,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021010_NEG585383445483975608_gz_arcsinh_vis_y.jpg
-586608523490734100,D,No Bar,Not Edge-On,./Galaxy_cutouts/102020532_NEG586608523490734100_gz_arcsinh_vis_y.jpg
-668613678471797411,D,No Bar,Not Edge-On,./Galaxy_cutouts/102022485_NEG668613678471797411_gz_arcsinh_vis_y.jpg
-611282262500078746,D,No Bar,Not Edge-On,./Galaxy_cutouts/102019592_NEG611282262500078746_gz_arcsinh_vis_y.jpg
2685849774634361475,D,No Bar,Not Edge-On,./Galaxy_cutouts/102157632_2685849774634361475_gz_arcsinh_vis_y.jpg
2675511532652974156,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158889_2675511532652974156_gz_arcsinh_vis_y.jpg
2678651552661758474,D,Bar,Not Edge-On,./Galaxy_cutouts/102159190_2678651552661758474_gz_arcsinh_vis_y.jpg
-518427721271437735,D,No Bar,Not Edge-On,./Galaxy_cutouts/102045465_NEG518427721271437735_gz_arcsinh_vis_y.jpg
-531719095287170183,D,No Bar,Not Edge-On,./Galaxy_cutouts/102043549_NEG531719095287170183_gz_arcsinh_vis_y.jpg
-563356344498819821,D,No Bar,Edge-On,./Galaxy_cutouts/102019586_NEG563356344498819821_gz_arcsinh_vis_y.jpg
-617127223498226870,D,No Bar,Not Edge-On,./Galaxy_cutouts/102019593_NEG617127223498226870_gz_arcsinh_vis_y.jpg
-624896039486247455,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021016_NEG624896039486247455_gz_arcsinh_vis_y.jpg
2675575250643811775,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158272_2675575250643811775_gz_arcsinh_vis_y.jpg
-628335506492532192,D,No Bar,Not Edge-On,./Galaxy_cutouts/102020063_NEG628335506492532192_gz_arcsinh_vis_y.jpg
2673590071643277762,D,No Bar,Edge-On,./Galaxy_cutouts/102158271_2673590071643277762_gz_arcsinh_vis_y.jpg
2667185191653374409,D,Bar,Not Edge-On,./Galaxy_cutouts/102158888_2667185191653374409_gz_arcsinh_vis_y.jpg
-630469523461937045,D,No Bar,Not Edge-On,./Galaxy_cutouts/102023478_NEG630469523461937045_gz_arcsinh_vis_y.jpg
2756571602653291085,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158896_2756571602653291085_gz_arcsinh_vis_y.jpg
-517958659266916715,D,No Bar,Not Edge-On,./Galaxy_cutouts/102046110_NEG517958659266916715_gz_arcsinh_vis_y.jpg
-606369466511781561,D,No Bar,Edge-On,./Galaxy_cutouts/102018669_NEG606369466511781561_gz_arcsinh_vis_y.jpg
-595814303512463060,D,No Bar,Not Edge-On,./Galaxy_cutouts/102018668_NEG595814303512463060_gz_arcsinh_vis_y.jpg
-535019822300073347,D,No Bar,Edge-On,./Galaxy_cutouts/102041658_NEG535019822300073347_gz_arcsinh_vis_y.jpg
-532343035299874233,D,No Bar,Not Edge-On,./Galaxy_cutouts/102041658_NEG532343035299874233_gz_arcsinh_vis_y.jpg
-657794588467307899,D,No Bar,Not Edge-On,./Galaxy_cutouts/102022980_NEG657794588467307899_gz_arcsinh_vis_y.jpg
-525897679283133190,D,No Bar,Edge-On,./Galaxy_cutouts/102043548_NEG525897679283133190_gz_arcsinh_vis_y.jpg
-597840522472252404,D,No Bar,Not Edge-On,./Galaxy_cutouts/102022475_NEG597840522472252404_gz_arcsinh_vis_y.jpg
2682232710654490884,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158890_2682232710654490884_gz_arcsinh_vis_y.jpg
-539283917290182195,D,No Bar,Not Edge-On,./Galaxy_cutouts/102042917_NEG539283917290182195_gz_arcsinh_vis_y.jpg
-641269952489328288,D,No Bar,Not Edge-On,./Galaxy_cutouts/102020539_NEG641269952489328288_gz_arcsinh_vis_y.jpg
-522156268288658507,D,No Bar,Not Edge-On,./Galaxy_cutouts/102042914_NEG522156268288658507_gz_arcsinh_vis_y.jpg
-553789808486236379,D,Bar,Not Edge-On,./Galaxy_cutouts/102021006_NEG553789808486236379_gz_arcsinh_vis_y.jpg
-603589581489170096,D,No Bar,Not Edge-On,./Galaxy_cutouts/102020534_NEG603589581489170096_gz_arcsinh_vis_y.jpg
-565668508498648083,D,No Bar,Not Edge-On,./Galaxy_cutouts/102019586_NEG565668508498648083_gz_arcsinh_vis_y.jpg
-602019169500668211,D,No Bar,Not Edge-On,./Galaxy_cutouts/102019591_NEG602019169500668211_gz_arcsinh_vis_y.jpg
-615985112465586086,D,No Bar,Not Edge-On,./Galaxy_cutouts/102022975_NEG615985112465586086_gz_arcsinh_vis_y.jpg
-650397302479305923,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021502_NEG650397302479305923_gz_arcsinh_vis_y.jpg
2670565001644429046,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158271_2670565001644429046_gz_arcsinh_vis_y.jpg
2739583110646106914,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158277_2739583110646106914_gz_arcsinh_vis_y.jpg
2714109402673053026,D,No Bar,Not Edge-On,./Galaxy_cutouts/102160060_2714109402673053026_gz_arcsinh_vis_y.jpg
2717471127659220937,D,Bar,Not Edge-On,./Galaxy_cutouts/102159193_2717471127659220937_gz_arcsinh_vis_y.jpg
2748773941668776550,D,No Bar,Not Edge-On,./Galaxy_cutouts/102159779_2748773941668776550_gz_arcsinh_vis_y.jpg
-641912318456533425,D,No Bar,Not Edge-On,./Galaxy_cutouts/102023986_NEG641912318456533425_gz_arcsinh_vis_y.jpg
-643139748489362803,D,No Bar,Not Edge-On,./Galaxy_cutouts/102020539_NEG643139748489362803_gz_arcsinh_vis_y.jpg
-563778035498259724,D,No Bar,Not Edge-On,./Galaxy_cutouts/102019586_NEG563778035498259724_gz_arcsinh_vis_y.jpg
2656807516645337059,D,No Bar,Not Edge-On,./Galaxy_cutouts/102158270_2656807516645337059_gz_arcsinh_vis_y.jpg
-619060715483895891,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021015_NEG619060715483895891_gz_arcsinh_vis_y.jpg
2733954021677207257,D,No Bar,Not Edge-On,./Galaxy_cutouts/102160062_2733954021677207257_gz_arcsinh_vis_y.jpg
2706838709664901004,D,No Bar,Edge-On,./Galaxy_cutouts/102159487_2706838709664901004_gz_arcsinh_vis_y.jpg
-617783486459558044,D,No Bar,Not Edge-On,./Galaxy_cutouts/102023477_NEG617783486459558044_gz_arcsinh_vis_y.jpg
-571151350503139199,D,No Bar,Not Edge-On,./Galaxy_cutouts/102019123_NEG571151350503139199_gz_arcsinh_vis_y.jpg
-667545445467675502,D,Bar,Not Edge-On,./Galaxy_cutouts/102022485_NEG667545445467675502_gz_arcsinh_vis_y.jpg
-570842224496484339,D,No Bar,Edge-On,./Galaxy_cutouts/102020056_NEG570842224496484339_gz_arcsinh_vis_y.jpg
-601753386469214718,D,No Bar,Edge-On,./Galaxy_cutouts/102022476_NEG601753386469214718_gz_arcsinh_vis_y.jpg
2663876571667406387,D,No Bar,Not Edge-On,./Galaxy_cutouts/102159484_2663876571667406387_gz_arcsinh_vis_y.jpg
2699173804675084190,D,No Bar,Not Edge-On,./Galaxy_cutouts/102160059_2699173804675084190_gz_arcsinh_vis_y.jpg
-652263938474101954,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021990_NEG652263938474101954_gz_arcsinh_vis_y.jpg
-529357007299289006,D,No Bar,Not Edge-On,./Galaxy_cutouts/102041657_NEG529357007299289006_gz_arcsinh_vis_y.jpg
-550774347290719800,D,No Bar,Edge-On,./Galaxy_cutouts/102042919_NEG550774347290719800_gz_arcsinh_vis_y.jpg
2743542686644082203,D,Bar,Not Edge-On,./Galaxy_cutouts/102158278_2743542686644082203_gz_arcsinh_vis_y.jpg
2701890207633701709,D,No Bar,Edge-On,./Galaxy_cutouts/102157633_2701890207633701709_gz_arcsinh_vis_y.jpg
-643519499477107045,D,No Bar,Not Edge-On,./Galaxy_cutouts/102021989_NEG643519499477107045_gz_arcsinh_vis_y.jpg
-544423625268390679,D,No Bar,Not Edge-On,./Galaxy_cutouts/102045469_NEG544423625268390679_gz_arcsinh_vis_y.jpg
